eventType,stream,eventTime,transactionTime,bestBidPrice,bestAskPrice
depthUpdate,btcusdt@depth5,1662126977849,1662126977840,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126978099,1662126978093,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126978349,1662126978343,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126978599,1662126978593,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126978849,1662126978844,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126979100,1662126979096,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126979350,1662126979346,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126979601,1662126979596,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126979851,1662126979845,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126980101,1662126980095,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126980352,1662126980345,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126980602,1662126980597,20305.50,20305.60
depthUpdate,btcusdt@depth5,1662126980854,1662126980840,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126981105,1662126981100,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126981356,1662126981350,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126981607,1662126981602,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126981857,1662126981849,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126982107,1662126982101,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126982357,1662126982351,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126982607,1662126982601,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126982858,1662126982851,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126983110,1662126983104,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126983361,1662126983356,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126983612,1662126983605,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126983863,1662126983856,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126984115,1662126984110,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126984366,1662126984360,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662126984617,1662126984612,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126984868,1662126984864,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126985119,1662126985114,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126985370,1662126985366,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126985621,1662126985616,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126985872,1662126985865,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126986122,1662126986117,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126986373,1662126986368,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126986623,1662126986617,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126986874,1662126986868,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126987124,1662126987118,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126987378,1662126987372,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126987628,1662126987621,20306.40,20306.50
depthUpdate,btcusdt@depth5,1662126987878,1662126987869,20308.70,20308.80
depthUpdate,btcusdt@depth5,1662126988129,1662126988112,20314.60,20314.70
depthUpdate,btcusdt@depth5,1662126988380,1662126988372,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126988631,1662126988624,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126988881,1662126988875,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126989132,1662126989126,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126989385,1662126989380,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126989636,1662126989632,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126989889,1662126989884,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126990139,1662126990134,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126990389,1662126990384,20313.80,20313.90
depthUpdate,btcusdt@depth5,1662126990639,1662126990631,20313.90,20314.00
depthUpdate,btcusdt@depth5,1662126990889,1662126990885,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126991139,1662126991133,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126991390,1662126991383,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126991640,1662126991635,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126991890,1662126991884,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126992141,1662126992135,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126992391,1662126992385,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126992641,1662126992635,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126992892,1662126992887,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126993143,1662126993136,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126993393,1662126993388,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126993644,1662126993638,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126993895,1662126993887,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126994145,1662126994139,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126994396,1662126994392,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126994647,1662126994642,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126994898,1662126994893,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126995151,1662126995145,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126995401,1662126995394,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126995652,1662126995649,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126995903,1662126995897,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126996153,1662126996145,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126996403,1662126996395,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662126996653,1662126996645,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662126996904,1662126996889,20321.70,20321.80
depthUpdate,btcusdt@depth5,1662126997154,1662126997148,20321.70,20321.80
depthUpdate,btcusdt@depth5,1662126997405,1662126997400,20321.70,20321.80
depthUpdate,btcusdt@depth5,1662126997655,1662126997650,20320.40,20320.50
depthUpdate,btcusdt@depth5,1662126997908,1662126997903,20320.30,20320.40
depthUpdate,btcusdt@depth5,1662126998158,1662126998148,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662126998415,1662126998410,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662126998665,1662126998659,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662126998916,1662126998910,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662126999167,1662126999161,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662126999417,1662126999412,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662126999667,1662126999661,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662126999918,1662126999912,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662127000169,1662127000163,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662127000419,1662127000414,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662127000670,1662127000665,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662127000920,1662127000913,20321.60,20321.80
depthUpdate,btcusdt@depth5,1662127001170,1662127001147,20322.10,20322.20
depthUpdate,btcusdt@depth5,1662127001424,1662127001417,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127001674,1662127001666,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127001925,1662127001921,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127002176,1662127002170,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127002426,1662127002420,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127002676,1662127002671,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127002927,1662127002921,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127003177,1662127003170,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127003427,1662127003422,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127003677,1662127003671,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127003928,1662127003924,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127004179,1662127004174,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127004429,1662127004422,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127004679,1662127004673,20322.20,20322.30
depthUpdate,btcusdt@depth5,1662127004929,1662127004924,20321.90,20322.00
depthUpdate,btcusdt@depth5,1662127005179,1662127005171,20318.30,20318.40
depthUpdate,btcusdt@depth5,1662127005429,1662127005425,20318.10,20318.20
depthUpdate,btcusdt@depth5,1662127005680,1662127005677,20317.10,20317.20
depthUpdate,btcusdt@depth5,1662127005931,1662127005923,20315.70,20315.80
depthUpdate,btcusdt@depth5,1662127006181,1662127006174,20313.70,20313.80
depthUpdate,btcusdt@depth5,1662127006431,1662127006411,20312.60,20312.70
depthUpdate,btcusdt@depth5,1662127006681,1662127006677,20312.20,20312.30
depthUpdate,btcusdt@depth5,1662127006931,1662127006926,20312.20,20312.30
depthUpdate,btcusdt@depth5,1662127007183,1662127007176,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127007433,1662127007427,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127007685,1662127007680,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127007936,1662127007929,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127008187,1662127008184,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127008438,1662127008431,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127008688,1662127008681,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127008939,1662127008934,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127009190,1662127009183,20310.40,20310.50
depthUpdate,btcusdt@depth5,1662127009441,1662127009436,20309.90,20310.00
depthUpdate,btcusdt@depth5,1662127009691,1662127009686,20309.90,20310.00
depthUpdate,btcusdt@depth5,1662127009942,1662127009936,20309.40,20309.50
depthUpdate,btcusdt@depth5,1662127010192,1662127010186,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127010442,1662127010435,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127010692,1662127010687,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127010942,1662127010936,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127011192,1662127011186,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127011443,1662127011438,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127011694,1662127011689,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127011945,1662127011939,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127012195,1662127012188,20309.10,20309.20
depthUpdate,btcusdt@depth5,1662127012446,1662127012441,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127012696,1662127012692,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127012946,1662127012941,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127013197,1662127013191,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127013448,1662127013442,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127013698,1662127013692,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127013949,1662127013943,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127014201,1662127014196,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127014452,1662127014445,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127014702,1662127014696,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127014952,1662127014944,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127015203,1662127015198,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127015455,1662127015450,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127015706,1662127015700,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127015956,1662127015952,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127016207,1662127016202,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127016461,1662127016455,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127016711,1662127016707,20308.00,20308.10
depthUpdate,btcusdt@depth5,1662127016961,1662127016955,20307.90,20308.00
depthUpdate,btcusdt@depth5,1662127017211,1662127017206,20307.90,20308.00
depthUpdate,btcusdt@depth5,1662127017462,1662127017456,20306.00,20306.10
depthUpdate,btcusdt@depth5,1662127017713,1662127017709,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127017964,1662127017957,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127018214,1662127018208,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127018464,1662127018459,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127018715,1662127018710,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127018965,1662127018960,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127019215,1662127019207,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127019465,1662127019460,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127019715,1662127019710,20305.90,20306.00
depthUpdate,btcusdt@depth5,1662127019966,1662127019960,20302.40,20302.50
depthUpdate,btcusdt@depth5,1662127020216,1662127020208,20298.40,20298.60
depthUpdate,btcusdt@depth5,1662127020466,1662127020425,20294.50,20295.00
depthUpdate,btcusdt@depth5,1662127020720,1662127020666,20292.20,20293.30
depthUpdate,btcusdt@depth5,1662127020971,1662127020945,20291.20,20291.30
depthUpdate,btcusdt@depth5,1662127021222,1662127021216,20291.30,20291.40
depthUpdate,btcusdt@depth5,1662127021472,1662127021466,20291.60,20291.70
depthUpdate,btcusdt@depth5,1662127021722,1662127021714,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127021973,1662127021967,20295.20,20295.30
depthUpdate,btcusdt@depth5,1662127022224,1662127022217,20295.20,20295.30
depthUpdate,btcusdt@depth5,1662127022474,1662127022469,20294.90,20295.00
depthUpdate,btcusdt@depth5,1662127022725,1662127022720,20294.10,20294.20
depthUpdate,btcusdt@depth5,1662127022975,1662127022966,20288.90,20289.00
depthUpdate,btcusdt@depth5,1662127023225,1662127023216,20285.20,20285.30
depthUpdate,btcusdt@depth5,1662127023475,1662127023470,20285.00,20285.10
depthUpdate,btcusdt@depth5,1662127023726,1662127023722,20285.50,20285.60
depthUpdate,btcusdt@depth5,1662127023977,1662127023971,20286.10,20286.20
depthUpdate,btcusdt@depth5,1662127024227,1662127024221,20286.10,20286.20
depthUpdate,btcusdt@depth5,1662127024507,1662127024497,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127024757,1662127024751,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127025007,1662127025001,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127025257,1662127025251,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127025508,1662127025500,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127025758,1662127025750,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127026009,1662127026001,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127026260,1662127026255,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127026510,1662127026505,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127026761,1662127026755,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127027012,1662127027007,20289.90,20290.00
depthUpdate,btcusdt@depth5,1662127027263,1662127027256,20290.20,20290.30
depthUpdate,btcusdt@depth5,1662127027513,1662127027507,20290.90,20291.00
depthUpdate,btcusdt@depth5,1662127027763,1662127027758,20291.00,20291.10
depthUpdate,btcusdt@depth5,1662127028013,1662127028005,20292.30,20292.40
depthUpdate,btcusdt@depth5,1662127028263,1662127028258,20292.90,20293.00
depthUpdate,btcusdt@depth5,1662127028513,1662127028508,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127028763,1662127028756,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127029013,1662127029005,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127029264,1662127029258,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127029515,1662127029509,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127029765,1662127029760,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127030023,1662127029998,20287.20,20287.40
depthUpdate,btcusdt@depth5,1662127030279,1662127030236,20286.00,20286.10
depthUpdate,btcusdt@depth5,1662127030531,1662127030526,20288.30,20288.40
depthUpdate,btcusdt@depth5,1662127030781,1662127030774,20288.30,20288.40
depthUpdate,btcusdt@depth5,1662127031031,1662127031024,20288.30,20288.40
depthUpdate,btcusdt@depth5,1662127031281,1662127031276,20288.30,20288.40
depthUpdate,btcusdt@depth5,1662127031531,1662127031525,20288.30,20288.40
depthUpdate,btcusdt@depth5,1662127031781,1662127031775,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127032031,1662127032025,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127032281,1662127032275,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127032531,1662127032527,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127032782,1662127032775,20286.60,20286.70
depthUpdate,btcusdt@depth5,1662127033034,1662127033016,20287.80,20287.90
depthUpdate,btcusdt@depth5,1662127033284,1662127033279,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127033534,1662127033528,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127033784,1662127033778,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127034036,1662127034030,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127034287,1662127034282,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127034539,1662127034531,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127034789,1662127034783,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127035040,1662127035035,20289.60,20289.70
depthUpdate,btcusdt@depth5,1662127035291,1662127035283,20286.30,20286.60
depthUpdate,btcusdt@depth5,1662127035542,1662127035536,20286.30,20286.40
depthUpdate,btcusdt@depth5,1662127035793,1662127035786,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127036043,1662127036037,20285.80,20285.90
depthUpdate,btcusdt@depth5,1662127036294,1662127036282,20285.00,20285.10
depthUpdate,btcusdt@depth5,1662127036544,1662127036538,20285.00,20285.10
depthUpdate,btcusdt@depth5,1662127036794,1662127036789,20285.00,20285.10
depthUpdate,btcusdt@depth5,1662127037045,1662127037040,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127037295,1662127037288,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127037547,1662127037537,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127037797,1662127037791,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127038047,1662127038042,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127038297,1662127038291,20285.90,20286.00
depthUpdate,btcusdt@depth5,1662127038547,1662127038540,20287.10,20287.20
depthUpdate,btcusdt@depth5,1662127038798,1662127038794,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127039048,1662127039041,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127039298,1662127039294,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127039551,1662127039546,20288.50,20288.60
depthUpdate,btcusdt@depth5,1662127039802,1662127039793,20290.90,20291.00
depthUpdate,btcusdt@depth5,1662127040053,1662127040047,20291.50,20291.60
depthUpdate,btcusdt@depth5,1662127040304,1662127040297,20291.50,20291.60
depthUpdate,btcusdt@depth5,1662127040554,1662127040548,20291.50,20291.60
depthUpdate,btcusdt@depth5,1662127040805,1662127040799,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127041056,1662127041052,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127041307,1662127041301,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127041558,1662127041553,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127041809,1662127041803,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127042059,1662127042051,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127042309,1662127042304,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127042559,1662127042554,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127042810,1662127042803,20292.60,20292.70
depthUpdate,btcusdt@depth5,1662127043062,1662127043054,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127043312,1662127043308,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127043563,1662127043557,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127043815,1662127043810,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127044067,1662127044063,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127044318,1662127044313,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127044569,1662127044565,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127044820,1662127044814,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127045071,1662127045064,20291.90,20292.00
depthUpdate,btcusdt@depth5,1662127045322,1662127045305,20293.10,20293.20
depthUpdate,btcusdt@depth5,1662127045572,1662127045565,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127045823,1662127045817,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127046073,1662127046067,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127046323,1662127046319,20294.00,20294.10
depthUpdate,btcusdt@depth5,1662127046576,1662127046571,20294.00,20294.10
depthUpdate,btcusdt@depth5,1662127046827,1662127046821,20291.40,20291.50
depthUpdate,btcusdt@depth5,1662127047078,1662127047071,20291.40,20291.50
depthUpdate,btcusdt@depth5,1662127047328,1662127047320,20291.80,20291.90
depthUpdate,btcusdt@depth5,1662127047578,1662127047569,20293.10,20293.20
depthUpdate,btcusdt@depth5,1662127047828,1662127047821,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127048078,1662127048071,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127048328,1662127048323,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127048580,1662127048575,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127048830,1662127048824,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127049081,1662127049076,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127049331,1662127049324,20293.90,20294.00
depthUpdate,btcusdt@depth5,1662127049584,1662127049576,20293.00,20293.10
depthUpdate,btcusdt@depth5,1662127049834,1662127049828,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127050085,1662127050079,20292.70,20292.80
depthUpdate,btcusdt@depth5,1662127050336,1662127050332,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127050586,1662127050580,20289.70,20289.80
depthUpdate,btcusdt@depth5,1662127050836,1662127050831,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127051087,1662127051083,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127051338,1662127051332,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127051590,1662127051585,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127051841,1662127051835,20290.00,20290.10
depthUpdate,btcusdt@depth5,1662127052091,1662127052086,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127052343,1662127052338,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127052594,1662127052588,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127052845,1662127052840,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127053095,1662127053088,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127053349,1662127053344,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127053600,1662127053594,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127053850,1662127053846,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127054100,1662127054095,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127054351,1662127054346,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127054602,1662127054597,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127054853,1662127054847,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127055104,1662127055098,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127055354,1662127055350,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127055604,1662127055599,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127055855,1662127055850,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127056105,1662127056101,20292.20,20292.30
depthUpdate,btcusdt@depth5,1662127056362,1662127056347,20289.30,20289.40
depthUpdate,btcusdt@depth5,1662127056613,1662127056604,20289.30,20289.40
depthUpdate,btcusdt@depth5,1662127056863,1662127056859,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127057114,1662127057108,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127057425,1662127057303,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127057677,1662127057671,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127057928,1662127057923,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127058178,1662127058171,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127058428,1662127058423,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127058679,1662127058674,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127058930,1662127058925,20292.00,20292.10
depthUpdate,btcusdt@depth5,1662127059180,1662127059174,20291.10,20291.20
depthUpdate,btcusdt@depth5,1662127059431,1662127059427,20291.10,20291.20
depthUpdate,btcusdt@depth5,1662127059682,1662127059676,20291.10,20291.20
depthUpdate,btcusdt@depth5,1662127059932,1662127059927,20292.50,20292.60
depthUpdate,btcusdt@depth5,1662127060182,1662127060178,20293.20,20293.30
depthUpdate,btcusdt@depth5,1662127060433,1662127060428,20293.20,20293.30
depthUpdate,btcusdt@depth5,1662127060684,1662127060674,20293.20,20293.30
depthUpdate,btcusdt@depth5,1662127060934,1662127060927,20294.00,20294.10
depthUpdate,btcusdt@depth5,1662127061185,1662127061174,20294.00,20294.10
depthUpdate,btcusdt@depth5,1662127061443,1662127061432,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127061694,1662127061689,20294.70,20294.80
depthUpdate,btcusdt@depth5,1662127061945,1662127061939,20294.30,20294.40
depthUpdate,btcusdt@depth5,1662127062195,1662127062190,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127062445,1662127062439,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127062695,1662127062691,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127062946,1662127062940,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127063197,1662127063192,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127063448,1662127063442,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127063699,1662127063695,20294.20,20294.30
depthUpdate,btcusdt@depth5,1662127063949,1662127063943,20295.90,20296.00
depthUpdate,btcusdt@depth5,1662127064200,1662127064195,20295.90,20296.00
depthUpdate,btcusdt@depth5,1662127064453,1662127064448,20295.90,20296.00
depthUpdate,btcusdt@depth5,1662127064705,1662127064699,20298.50,20298.60
depthUpdate,btcusdt@depth5,1662127064955,1662127064950,20296.70,20296.80
depthUpdate,btcusdt@depth5,1662127065206,1662127065200,20296.70,20296.80
depthUpdate,btcusdt@depth5,1662127065456,1662127065450,20296.70,20296.80
depthUpdate,btcusdt@depth5,1662127065706,1662127065700,20295.90,20296.00
depthUpdate,btcusdt@depth5,1662127065956,1662127065951,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127066207,1662127066201,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127066457,1662127066451,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127066709,1662127066704,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127066960,1662127066955,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127067210,1662127067202,20294.50,20294.60
depthUpdate,btcusdt@depth5,1662127067461,1662127067451,20292.70,20292.80
