eventType,stream,eventTime,transactionTime,bestBidPrice,bestAskPrice
depthUpdate,ethusdt@depth5,1662126180383,1662126180379,1631.35,1631.36
depthUpdate,ethusdt@depth5,1662126180634,1662126180628,1631.19,1631.20
depthUpdate,ethusdt@depth5,1662126180884,1662126180879,1631.19,1631.20
depthUpdate,ethusdt@depth5,1662126181135,1662126181130,1631.20,1631.21
depthUpdate,ethusdt@depth5,1662126181386,1662126181379,1631.32,1631.33
depthUpdate,ethusdt@depth5,1662126181637,1662126181629,1631.30,1631.31
depthUpdate,ethusdt@depth5,1662126181887,1662126181877,1631.45,1631.47
depthUpdate,ethusdt@depth5,1662126182138,1662126182131,1631.55,1631.56
depthUpdate,ethusdt@depth5,1662126182388,1662126182380,1631.56,1631.57
depthUpdate,ethusdt@depth5,1662126182638,1662126182633,1631.56,1631.57
depthUpdate,ethusdt@depth5,1662126182889,1662126182882,1631.24,1631.25
depthUpdate,ethusdt@depth5,1662126183139,1662126183133,1631.54,1631.55
depthUpdate,ethusdt@depth5,1662126183389,1662126183384,1631.50,1631.51
depthUpdate,ethusdt@depth5,1662126183640,1662126183635,1631.43,1631.44
depthUpdate,ethusdt@depth5,1662126183891,1662126183885,1631.36,1631.37
depthUpdate,ethusdt@depth5,1662126184141,1662126184136,1631.00,1631.01
depthUpdate,ethusdt@depth5,1662126184392,1662126184386,1631.19,1631.20
depthUpdate,ethusdt@depth5,1662126184642,1662126184636,1631.19,1631.20
depthUpdate,ethusdt@depth5,1662126184893,1662126184885,1631.19,1631.20
depthUpdate,ethusdt@depth5,1662126185143,1662126185138,1631.34,1631.35
depthUpdate,ethusdt@depth5,1662126185394,1662126185388,1631.20,1631.21
depthUpdate,ethusdt@depth5,1662126185644,1662126185639,1631.37,1631.38
depthUpdate,ethusdt@depth5,1662126185894,1662126185887,1631.32,1631.33
depthUpdate,ethusdt@depth5,1662126186144,1662126186138,1631.32,1631.33
depthUpdate,ethusdt@depth5,1662126186394,1662126186388,1631.26,1631.27
depthUpdate,ethusdt@depth5,1662126186645,1662126186634,1631.29,1631.30
depthUpdate,ethusdt@depth5,1662126186896,1662126186890,1631.13,1631.14
depthUpdate,ethusdt@depth5,1662126187146,1662126187141,1630.83,1630.84
depthUpdate,ethusdt@depth5,1662126187396,1662126187392,1630.93,1630.94
depthUpdate,ethusdt@depth5,1662126187646,1662126187640,1631.01,1631.02
depthUpdate,ethusdt@depth5,1662126187899,1662126187893,1631.08,1631.09
depthUpdate,ethusdt@depth5,1662126188150,1662126188144,1630.95,1630.96
depthUpdate,ethusdt@depth5,1662126188401,1662126188395,1631.05,1631.06
depthUpdate,ethusdt@depth5,1662126188651,1662126188644,1631.05,1631.06
depthUpdate,ethusdt@depth5,1662126188903,1662126188897,1630.97,1630.98
depthUpdate,ethusdt@depth5,1662126189153,1662126189147,1631.10,1631.11
depthUpdate,ethusdt@depth5,1662126189404,1662126189399,1631.10,1631.11
depthUpdate,ethusdt@depth5,1662126189655,1662126189649,1631.25,1631.26
depthUpdate,ethusdt@depth5,1662126189905,1662126189898,1631.25,1631.26
depthUpdate,ethusdt@depth5,1662126190156,1662126190149,1631.25,1631.27
depthUpdate,ethusdt@depth5,1662126190406,1662126190399,1631.27,1631.28
depthUpdate,ethusdt@depth5,1662126190657,1662126190650,1631.27,1631.28
depthUpdate,ethusdt@depth5,1662126190907,1662126190902,1631.25,1631.26
depthUpdate,ethusdt@depth5,1662126191158,1662126191138,1630.29,1630.30
depthUpdate,ethusdt@depth5,1662126191416,1662126191372,1630.18,1630.21
depthUpdate,ethusdt@depth5,1662126191666,1662126191641,1630.18,1630.19
depthUpdate,ethusdt@depth5,1662126191916,1662126191910,1630.26,1630.27
depthUpdate,ethusdt@depth5,1662126192168,1662126192163,1630.57,1630.58
depthUpdate,ethusdt@depth5,1662126192418,1662126192412,1630.47,1630.48
depthUpdate,ethusdt@depth5,1662126192668,1662126192662,1630.68,1630.69
depthUpdate,ethusdt@depth5,1662126192918,1662126192914,1630.72,1630.73
depthUpdate,ethusdt@depth5,1662126193168,1662126193163,1630.35,1630.36
depthUpdate,ethusdt@depth5,1662126193421,1662126193416,1630.41,1630.42
depthUpdate,ethusdt@depth5,1662126193672,1662126193666,1630.49,1630.50
depthUpdate,ethusdt@depth5,1662126193922,1662126193915,1630.34,1630.35
depthUpdate,ethusdt@depth5,1662126194174,1662126194162,1630.11,1630.12
depthUpdate,ethusdt@depth5,1662126194427,1662126194422,1630.01,1630.02
depthUpdate,ethusdt@depth5,1662126194677,1662126194670,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126194928,1662126194916,1630.00,1630.05
depthUpdate,ethusdt@depth5,1662126195179,1662126195173,1629.92,1629.94
depthUpdate,ethusdt@depth5,1662126195429,1662126195422,1629.75,1629.76
depthUpdate,ethusdt@depth5,1662126195679,1662126195673,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126195929,1662126195921,1629.89,1629.90
depthUpdate,ethusdt@depth5,1662126196180,1662126196176,1629.97,1629.98
depthUpdate,ethusdt@depth5,1662126196430,1662126196423,1629.95,1629.96
depthUpdate,ethusdt@depth5,1662126196680,1662126196675,1629.72,1629.73
depthUpdate,ethusdt@depth5,1662126196931,1662126196925,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126197181,1662126197173,1629.72,1629.73
depthUpdate,ethusdt@depth5,1662126197432,1662126197425,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126197682,1662126197677,1629.56,1629.57
depthUpdate,ethusdt@depth5,1662126197933,1662126197928,1629.55,1629.56
depthUpdate,ethusdt@depth5,1662126198183,1662126198177,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126198434,1662126198427,1629.57,1629.58
depthUpdate,ethusdt@depth5,1662126198684,1662126198678,1629.98,1629.99
depthUpdate,ethusdt@depth5,1662126198934,1662126198929,1629.90,1629.91
depthUpdate,ethusdt@depth5,1662126199185,1662126199176,1629.53,1629.54
depthUpdate,ethusdt@depth5,1662126199435,1662126199429,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126199686,1662126199681,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126199937,1662126199930,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126200187,1662126200153,1628.70,1628.72
depthUpdate,ethusdt@depth5,1662126200438,1662126200417,1628.97,1628.98
depthUpdate,ethusdt@depth5,1662126200689,1662126200682,1628.98,1628.99
depthUpdate,ethusdt@depth5,1662126200939,1662126200933,1629.08,1629.09
depthUpdate,ethusdt@depth5,1662126201190,1662126201182,1628.58,1628.61
depthUpdate,ethusdt@depth5,1662126201440,1662126201431,1628.62,1628.63
depthUpdate,ethusdt@depth5,1662126201690,1662126201685,1628.72,1628.73
depthUpdate,ethusdt@depth5,1662126201940,1662126201935,1628.58,1628.59
depthUpdate,ethusdt@depth5,1662126202190,1662126202184,1628.27,1628.28
depthUpdate,ethusdt@depth5,1662126202441,1662126202436,1628.22,1628.23
depthUpdate,ethusdt@depth5,1662126202691,1662126202685,1628.36,1628.37
depthUpdate,ethusdt@depth5,1662126202941,1662126202935,1628.22,1628.23
depthUpdate,ethusdt@depth5,1662126203191,1662126203189,1628.07,1628.16
depthUpdate,ethusdt@depth5,1662126203441,1662126203434,1628.01,1628.02
depthUpdate,ethusdt@depth5,1662126203691,1662126203684,1628.09,1628.10
depthUpdate,ethusdt@depth5,1662126203941,1662126203932,1628.36,1628.37
depthUpdate,ethusdt@depth5,1662126204191,1662126204183,1628.15,1628.17
depthUpdate,ethusdt@depth5,1662126204441,1662126204434,1628.55,1628.56
depthUpdate,ethusdt@depth5,1662126204693,1662126204687,1628.33,1628.34
depthUpdate,ethusdt@depth5,1662126204943,1662126204936,1627.98,1627.99
depthUpdate,ethusdt@depth5,1662126205193,1662126205187,1627.97,1627.98
depthUpdate,ethusdt@depth5,1662126205444,1662126205440,1628.20,1628.21
depthUpdate,ethusdt@depth5,1662126205695,1662126205689,1628.08,1628.09
depthUpdate,ethusdt@depth5,1662126205946,1662126205940,1627.98,1627.99
depthUpdate,ethusdt@depth5,1662126206196,1662126206185,1628.26,1628.27
depthUpdate,ethusdt@depth5,1662126206449,1662126206445,1628.64,1628.65
depthUpdate,ethusdt@depth5,1662126206699,1662126206668,1628.77,1628.78
depthUpdate,ethusdt@depth5,1662126206949,1662126206944,1628.84,1628.85
depthUpdate,ethusdt@depth5,1662126207199,1662126207193,1628.87,1628.88
depthUpdate,ethusdt@depth5,1662126207450,1662126207444,1628.87,1628.88
depthUpdate,ethusdt@depth5,1662126207700,1662126207694,1628.98,1628.99
depthUpdate,ethusdt@depth5,1662126207950,1662126207943,1628.72,1628.81
depthUpdate,ethusdt@depth5,1662126208200,1662126208195,1628.86,1628.87
depthUpdate,ethusdt@depth5,1662126208451,1662126208446,1629.16,1629.17
depthUpdate,ethusdt@depth5,1662126208702,1662126208697,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126208953,1662126208946,1629.03,1629.04
depthUpdate,ethusdt@depth5,1662126209204,1662126209199,1629.30,1629.31
depthUpdate,ethusdt@depth5,1662126209454,1662126209444,1629.48,1629.49
depthUpdate,ethusdt@depth5,1662126209704,1662126209693,1628.27,1628.28
depthUpdate,ethusdt@depth5,1662126209955,1662126209951,1629.21,1629.22
depthUpdate,ethusdt@depth5,1662126210206,1662126210202,1629.27,1629.28
depthUpdate,ethusdt@depth5,1662126210457,1662126210452,1629.17,1629.18
depthUpdate,ethusdt@depth5,1662126210708,1662126210702,1629.21,1629.22
depthUpdate,ethusdt@depth5,1662126210960,1662126210955,1629.40,1629.41
depthUpdate,ethusdt@depth5,1662126211210,1662126211204,1629.45,1629.46
depthUpdate,ethusdt@depth5,1662126211460,1662126211452,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126211710,1662126211703,1629.82,1629.83
depthUpdate,ethusdt@depth5,1662126211960,1662126211954,1629.68,1629.69
depthUpdate,ethusdt@depth5,1662126212210,1662126212204,1629.59,1629.63
depthUpdate,ethusdt@depth5,1662126212460,1662126212455,1629.73,1629.74
depthUpdate,ethusdt@depth5,1662126212711,1662126212706,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126212962,1662126212955,1629.73,1629.74
depthUpdate,ethusdt@depth5,1662126213213,1662126213207,1629.77,1629.78
depthUpdate,ethusdt@depth5,1662126213465,1662126213460,1629.95,1630.00
depthUpdate,ethusdt@depth5,1662126213715,1662126213709,1629.96,1629.97
depthUpdate,ethusdt@depth5,1662126213965,1662126213960,1629.42,1629.43
depthUpdate,ethusdt@depth5,1662126214216,1662126214211,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126214466,1662126214461,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126214716,1662126214710,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126214967,1662126214960,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126215217,1662126215212,1629.83,1629.84
depthUpdate,ethusdt@depth5,1662126215467,1662126215461,1629.83,1629.84
depthUpdate,ethusdt@depth5,1662126215718,1662126215713,1629.59,1629.60
depthUpdate,ethusdt@depth5,1662126215968,1662126215962,1629.77,1629.78
depthUpdate,ethusdt@depth5,1662126216218,1662126216213,1629.82,1629.83
depthUpdate,ethusdt@depth5,1662126216469,1662126216464,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126216720,1662126216714,1629.82,1629.83
depthUpdate,ethusdt@depth5,1662126216970,1662126216964,1629.73,1629.74
depthUpdate,ethusdt@depth5,1662126217221,1662126217218,1629.80,1629.81
depthUpdate,ethusdt@depth5,1662126217472,1662126217466,1629.80,1629.81
depthUpdate,ethusdt@depth5,1662126217722,1662126217718,1629.52,1629.53
depthUpdate,ethusdt@depth5,1662126217972,1662126217966,1629.63,1629.64
depthUpdate,ethusdt@depth5,1662126218222,1662126218214,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126218472,1662126218468,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126218723,1662126218717,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126218974,1662126218968,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126219225,1662126219220,1629.87,1629.88
depthUpdate,ethusdt@depth5,1662126219476,1662126219471,1629.97,1629.98
depthUpdate,ethusdt@depth5,1662126219726,1662126219720,1629.85,1629.86
depthUpdate,ethusdt@depth5,1662126219976,1662126219969,1629.85,1629.86
depthUpdate,ethusdt@depth5,1662126220226,1662126220219,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126220476,1662126220471,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126220727,1662126220722,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126220979,1662126220974,1630.10,1630.11
depthUpdate,ethusdt@depth5,1662126221230,1662126221224,1630.11,1630.12
depthUpdate,ethusdt@depth5,1662126221482,1662126221476,1630.10,1630.11
depthUpdate,ethusdt@depth5,1662126221732,1662126221725,1630.10,1630.11
depthUpdate,ethusdt@depth5,1662126221982,1662126221975,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126222232,1662126222226,1630.12,1630.13
depthUpdate,ethusdt@depth5,1662126222482,1662126222477,1630.18,1630.19
depthUpdate,ethusdt@depth5,1662126222732,1662126222728,1629.83,1629.84
depthUpdate,ethusdt@depth5,1662126222983,1662126222978,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126223234,1662126223228,1629.59,1629.60
depthUpdate,ethusdt@depth5,1662126223484,1662126223478,1629.72,1629.73
depthUpdate,ethusdt@depth5,1662126223735,1662126223729,1629.90,1629.91
depthUpdate,ethusdt@depth5,1662126223985,1662126223979,1629.90,1629.91
depthUpdate,ethusdt@depth5,1662126224235,1662126224229,1629.90,1629.91
depthUpdate,ethusdt@depth5,1662126224486,1662126224479,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126224737,1662126224732,1629.51,1629.52
depthUpdate,ethusdt@depth5,1662126224988,1662126224983,1629.50,1629.51
depthUpdate,ethusdt@depth5,1662126225238,1662126225231,1629.47,1629.48
depthUpdate,ethusdt@depth5,1662126225489,1662126225484,1629.76,1629.77
depthUpdate,ethusdt@depth5,1662126225740,1662126225734,1629.72,1629.73
depthUpdate,ethusdt@depth5,1662126225990,1662126225984,1629.72,1629.73
depthUpdate,ethusdt@depth5,1662126226241,1662126226235,1629.56,1629.57
depthUpdate,ethusdt@depth5,1662126226491,1662126226483,1629.56,1629.57
depthUpdate,ethusdt@depth5,1662126226741,1662126226735,1629.56,1629.57
depthUpdate,ethusdt@depth5,1662126226992,1662126226986,1629.56,1629.57
depthUpdate,ethusdt@depth5,1662126227243,1662126227226,1628.99,1629.00
depthUpdate,ethusdt@depth5,1662126227493,1662126227489,1629.12,1629.13
depthUpdate,ethusdt@depth5,1662126227744,1662126227738,1629.25,1629.26
depthUpdate,ethusdt@depth5,1662126227995,1662126227990,1629.25,1629.26
depthUpdate,ethusdt@depth5,1662126228245,1662126228237,1629.25,1629.26
depthUpdate,ethusdt@depth5,1662126228495,1662126228489,1629.27,1629.28
depthUpdate,ethusdt@depth5,1662126228747,1662126228743,1629.28,1629.29
depthUpdate,ethusdt@depth5,1662126228998,1662126228992,1629.30,1629.31
depthUpdate,ethusdt@depth5,1662126229252,1662126229247,1629.30,1629.31
depthUpdate,ethusdt@depth5,1662126229506,1662126229501,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126229757,1662126229751,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126230007,1662126230000,1629.47,1629.48
depthUpdate,ethusdt@depth5,1662126230258,1662126230253,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126230509,1662126230501,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126230759,1662126230754,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126231009,1662126231002,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126231259,1662126231253,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126231509,1662126231503,1629.61,1629.62
depthUpdate,ethusdt@depth5,1662126231759,1662126231753,1629.67,1629.68
depthUpdate,ethusdt@depth5,1662126232009,1662126232001,1629.68,1629.72
depthUpdate,ethusdt@depth5,1662126232259,1662126232251,1629.59,1629.60
depthUpdate,ethusdt@depth5,1662126232510,1662126232503,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126232762,1662126232757,1629.84,1629.85
depthUpdate,ethusdt@depth5,1662126233013,1662126233007,1629.97,1629.98
depthUpdate,ethusdt@depth5,1662126233263,1662126233259,1629.86,1629.87
depthUpdate,ethusdt@depth5,1662126233514,1662126233507,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126233764,1662126233758,1630.28,1630.29
depthUpdate,ethusdt@depth5,1662126234014,1662126234004,1630.15,1630.18
depthUpdate,ethusdt@depth5,1662126234264,1662126234236,1630.77,1630.85
depthUpdate,ethusdt@depth5,1662126234516,1662126234510,1630.92,1630.93
depthUpdate,ethusdt@depth5,1662126234766,1662126234760,1630.92,1630.93
depthUpdate,ethusdt@depth5,1662126235019,1662126235012,1630.91,1630.92
depthUpdate,ethusdt@depth5,1662126235269,1662126235262,1630.91,1630.92
depthUpdate,ethusdt@depth5,1662126235519,1662126235513,1630.91,1630.92
depthUpdate,ethusdt@depth5,1662126235770,1662126235764,1630.91,1630.92
depthUpdate,ethusdt@depth5,1662126236020,1662126236015,1630.95,1630.96
depthUpdate,ethusdt@depth5,1662126236271,1662126236265,1630.96,1630.97
depthUpdate,ethusdt@depth5,1662126236522,1662126236516,1630.96,1630.97
depthUpdate,ethusdt@depth5,1662126236773,1662126236765,1630.96,1630.97
depthUpdate,ethusdt@depth5,1662126237023,1662126237017,1630.77,1630.78
depthUpdate,ethusdt@depth5,1662126237273,1662126237268,1630.53,1630.54
depthUpdate,ethusdt@depth5,1662126237523,1662126237519,1630.53,1630.54
depthUpdate,ethusdt@depth5,1662126237774,1662126237768,1630.64,1630.65
depthUpdate,ethusdt@depth5,1662126238025,1662126238020,1630.64,1630.65
depthUpdate,ethusdt@depth5,1662126238276,1662126238270,1630.68,1630.69
depthUpdate,ethusdt@depth5,1662126238526,1662126238522,1630.83,1630.84
depthUpdate,ethusdt@depth5,1662126238776,1662126238770,1630.83,1630.84
depthUpdate,ethusdt@depth5,1662126239026,1662126239020,1630.83,1630.84
depthUpdate,ethusdt@depth5,1662126239276,1662126239270,1630.83,1630.84
depthUpdate,ethusdt@depth5,1662126239526,1662126239521,1630.76,1630.77
depthUpdate,ethusdt@depth5,1662126239777,1662126239771,1630.94,1630.95
depthUpdate,ethusdt@depth5,1662126240028,1662126240022,1630.72,1630.79
depthUpdate,ethusdt@depth5,1662126240278,1662126240273,1630.68,1630.69
depthUpdate,ethusdt@depth5,1662126240531,1662126240527,1630.73,1630.74
depthUpdate,ethusdt@depth5,1662126240781,1662126240777,1630.82,1630.83
depthUpdate,ethusdt@depth5,1662126241032,1662126241026,1630.82,1630.83
depthUpdate,ethusdt@depth5,1662126241283,1662126241279,1630.82,1630.83
depthUpdate,ethusdt@depth5,1662126241534,1662126241528,1630.96,1630.97
depthUpdate,ethusdt@depth5,1662126241786,1662126241778,1630.96,1630.97
depthUpdate,ethusdt@depth5,1662126242036,1662126242025,1630.49,1630.50
depthUpdate,ethusdt@depth5,1662126242287,1662126242279,1630.49,1630.50
depthUpdate,ethusdt@depth5,1662126242537,1662126242529,1630.28,1630.29
depthUpdate,ethusdt@depth5,1662126242787,1662126242782,1630.60,1630.62
depthUpdate,ethusdt@depth5,1662126243037,1662126243032,1630.52,1630.53
depthUpdate,ethusdt@depth5,1662126243287,1662126243281,1630.52,1630.53
depthUpdate,ethusdt@depth5,1662126243537,1662126243529,1630.61,1630.62
depthUpdate,ethusdt@depth5,1662126243787,1662126243781,1630.60,1630.61
depthUpdate,ethusdt@depth5,1662126244037,1662126244032,1630.26,1630.27
depthUpdate,ethusdt@depth5,1662126244287,1662126244278,1630.07,1630.08
depthUpdate,ethusdt@depth5,1662126244538,1662126244533,1629.81,1629.82
depthUpdate,ethusdt@depth5,1662126244789,1662126244783,1630.08,1630.09
depthUpdate,ethusdt@depth5,1662126245039,1662126245034,1630.04,1630.05
depthUpdate,ethusdt@depth5,1662126245290,1662126245284,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126245541,1662126245536,1630.14,1630.15
depthUpdate,ethusdt@depth5,1662126245791,1662126245786,1629.92,1629.93
depthUpdate,ethusdt@depth5,1662126246042,1662126246036,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126246293,1662126246287,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126246544,1662126246539,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126246795,1662126246789,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126247046,1662126247038,1630.05,1630.06
depthUpdate,ethusdt@depth5,1662126247296,1662126247290,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126247546,1662126247537,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126247798,1662126247792,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126248049,1662126248044,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126248300,1662126248294,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126248551,1662126248534,1629.63,1629.69
depthUpdate,ethusdt@depth5,1662126248802,1662126248779,1629.36,1629.39
depthUpdate,ethusdt@depth5,1662126249054,1662126249049,1629.43,1629.44
depthUpdate,ethusdt@depth5,1662126249305,1662126249300,1629.57,1629.58
depthUpdate,ethusdt@depth5,1662126249558,1662126249552,1629.42,1629.43
depthUpdate,ethusdt@depth5,1662126249808,1662126249803,1629.55,1629.56
depthUpdate,ethusdt@depth5,1662126250059,1662126250052,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126250309,1662126250304,1629.87,1629.88
depthUpdate,ethusdt@depth5,1662126250560,1662126250555,1629.99,1630.00
depthUpdate,ethusdt@depth5,1662126250811,1662126250804,1629.88,1629.89
depthUpdate,ethusdt@depth5,1662126251061,1662126251057,1629.87,1629.88
depthUpdate,ethusdt@depth5,1662126251312,1662126251307,1629.87,1629.88
depthUpdate,ethusdt@depth5,1662126251564,1662126251557,1629.39,1629.43
depthUpdate,ethusdt@depth5,1662126251814,1662126251809,1629.21,1629.22
depthUpdate,ethusdt@depth5,1662126252065,1662126252060,1629.22,1629.23
depthUpdate,ethusdt@depth5,1662126252318,1662126252313,1629.23,1629.24
depthUpdate,ethusdt@depth5,1662126252569,1662126252565,1629.49,1629.50
depthUpdate,ethusdt@depth5,1662126252819,1662126252813,1629.60,1629.61
depthUpdate,ethusdt@depth5,1662126253069,1662126253065,1629.55,1629.56
depthUpdate,ethusdt@depth5,1662126253320,1662126253313,1629.65,1629.66
depthUpdate,ethusdt@depth5,1662126253570,1662126253566,1629.65,1629.66
depthUpdate,ethusdt@depth5,1662126253823,1662126253817,1629.41,1629.42
depthUpdate,ethusdt@depth5,1662126254075,1662126254071,1629.57,1629.58
depthUpdate,ethusdt@depth5,1662126254326,1662126254319,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126254576,1662126254569,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126254826,1662126254819,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126255076,1662126255070,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126255328,1662126255322,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126255578,1662126255569,1629.66,1629.67
depthUpdate,ethusdt@depth5,1662126255828,1662126255824,1629.60,1629.61
depthUpdate,ethusdt@depth5,1662126256079,1662126256073,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126256330,1662126256325,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126256581,1662126256574,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126256831,1662126256824,1629.48,1629.50
depthUpdate,ethusdt@depth5,1662126257082,1662126257075,1629.42,1629.43
depthUpdate,ethusdt@depth5,1662126257332,1662126257328,1629.31,1629.32
depthUpdate,ethusdt@depth5,1662126257585,1662126257579,1629.31,1629.32
depthUpdate,ethusdt@depth5,1662126257835,1662126257829,1629.12,1629.13
depthUpdate,ethusdt@depth5,1662126258087,1662126258082,1629.12,1629.13
depthUpdate,ethusdt@depth5,1662126258337,1662126258331,1629.12,1629.13
depthUpdate,ethusdt@depth5,1662126258588,1662126258583,1629.12,1629.13
depthUpdate,ethusdt@depth5,1662126258839,1662126258834,1629.20,1629.21
depthUpdate,ethusdt@depth5,1662126259089,1662126259084,1629.28,1629.29
depthUpdate,ethusdt@depth5,1662126259340,1662126259333,1629.31,1629.32
depthUpdate,ethusdt@depth5,1662126259591,1662126259585,1629.22,1629.28
depthUpdate,ethusdt@depth5,1662126259841,1662126259835,1629.50,1629.51
depthUpdate,ethusdt@depth5,1662126260091,1662126260087,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126260341,1662126260336,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126260594,1662126260588,1629.54,1629.55
depthUpdate,ethusdt@depth5,1662126260845,1662126260839,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126261095,1662126261090,1629.64,1629.65
depthUpdate,ethusdt@depth5,1662126261346,1662126261324,1629.85,1629.86
depthUpdate,ethusdt@depth5,1662126261596,1662126261586,1629.92,1629.93
depthUpdate,ethusdt@depth5,1662126261846,1662126261840,1629.92,1629.93
depthUpdate,ethusdt@depth5,1662126262098,1662126262094,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126262349,1662126262345,1629.93,1629.94
depthUpdate,ethusdt@depth5,1662126262600,1662126262595,1629.74,1629.75
depthUpdate,ethusdt@depth5,1662126262853,1662126262848,1629.60,1629.61
depthUpdate,ethusdt@depth5,1662126263103,1662126263097,1629.60,1629.61
depthUpdate,ethusdt@depth5,1662126263354,1662126263349,1629.61,1629.62
depthUpdate,ethusdt@depth5,1662126263604,1662126263597,1629.61,1629.62
depthUpdate,ethusdt@depth5,1662126263855,1662126263850,1629.61,1629.62
depthUpdate,ethusdt@depth5,1662126264105,1662126264100,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126264356,1662126264351,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126264607,1662126264602,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126264857,1662126264852,1629.69,1629.70
depthUpdate,ethusdt@depth5,1662126265110,1662126265104,1629.24,1629.25
depthUpdate,ethusdt@depth5,1662126265360,1662126265355,1629.03,1629.17
depthUpdate,ethusdt@depth5,1662126265610,1662126265604,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126265861,1662126265856,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126266114,1662126266106,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126266367,1662126266359,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126266617,1662126266612,1628.94,1628.95
depthUpdate,ethusdt@depth5,1662126266868,1662126266862,1628.54,1628.55
depthUpdate,ethusdt@depth5,1662126267118,1662126267111,1628.40,1628.41
depthUpdate,ethusdt@depth5,1662126267368,1662126267362,1628.40,1628.41
depthUpdate,ethusdt@depth5,1662126267618,1662126267610,1628.40,1628.41
depthUpdate,ethusdt@depth5,1662126267870,1662126267865,1628.53,1628.54
depthUpdate,ethusdt@depth5,1662126268121,1662126268115,1628.55,1628.56
depthUpdate,ethusdt@depth5,1662126268372,1662126268366,1628.57,1628.58
depthUpdate,ethusdt@depth5,1662126268625,1662126268619,1628.55,1628.56
depthUpdate,ethusdt@depth5,1662126268876,1662126268870,1628.36,1628.37
depthUpdate,ethusdt@depth5,1662126269127,1662126269123,1628.21,1628.22
depthUpdate,ethusdt@depth5,1662126269377,1662126269372,1628.22,1628.23
depthUpdate,ethusdt@depth5,1662126269627,1662126269621,1628.22,1628.23
depthUpdate,ethusdt@depth5,1662126269877,1662126269871,1628.12,1628.13
